"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ATG1012",1.04846396762507e-05,1.04455838423855,0.398,0.334,0.38374829679045,"7","ATG101"
"DNTTIP11",1.05439619165753e-05,1.63139676150097,0.257,0.186,0.385919550108572,"7","DNTTIP1"
"ECH12",1.05698837489247e-05,0.945355728396916,0.438,0.376,0.386868315094395,"7","ECH1"
"SLC20A21",1.09368337202243e-05,1.28105358013187,0.257,0.177,0.400299050993929,"7","SLC20A2"
"PLD32",1.11318245250281e-05,0.963057873261662,0.365,0.297,0.407435909440555,"7","PLD3"
"SNRPD11",1.13504320799595e-05,1.18397313602915,0.363,0.303,0.415437164558597,"7","SNRPD1"
"GPRC5A1",1.19687821137257e-05,0.730241511335388,0.32,0.237,0.438069394144476,"7","GPRC5A"
"MORF4L22",1.20497370812797e-05,0.914845111205468,0.474,0.437,0.44103242691192,"7","MORF4L2"
"RPN11",1.26837250428277e-05,1.2306476837084,0.37,0.308,0.464237020292537,"7","RPN1"
"UBC1",1.45090703909819e-05,0.317271650470412,0.924,0.974,0.53104648538033,"7","UBC"
"ARL32",1.4684122457015e-05,1.27523252914011,0.322,0.255,0.537453566049206,"7","ARL3"
"GUK11",1.48429437834457e-05,0.398857198770496,0.771,0.812,0.543266585417896,"7","GUK1"
"CHMP31",1.5736371028588e-05,1.16012220181499,0.35,0.277,0.575966916017351,"7","CHMP3"
"CAPNS11",1.64355438142906e-05,1.12359489456251,0.37,0.298,0.601557339146851,"7","CAPNS1"
"OSER11",1.74240221699814e-05,0.812132298927335,0.499,0.474,0.637736635443491,"7","OSER1"
"SELENOM2",1.77878446896731e-05,0.554483989345489,0.567,0.501,0.651052903486726,"7","SELENOM"
"PDCD61",1.8540823913987e-05,1.11392601503877,0.398,0.339,0.67861269607584,"7","PDCD6"
"SPINT11",1.95653793581975e-05,1.13025839711026,0.254,0.178,0.716112449889386,"7","SPINT1"
"MTRNR2L14",2.34239912609917e-05,0.341766982076881,0.421,0.595,0.857341504143556,"7","MTRNR2L1"
"TMEM1471",2.73086266015903e-05,1.43217024460445,0.38,0.323,0.999523042244805,"7","TMEM147"
"DBNDD23",3.03597910938034e-05,1.45170141991997,0.287,0.215,1,"7","DBNDD2"
"PHLDA13",3.19360348780822e-05,0.75746614547677,0.453,0.39,1,"7","PHLDA1"
"PRNP1",3.22880444379802e-05,0.908952781640775,0.426,0.372,1,"7","PRNP"
"ANKRD371",3.3878858731137e-05,0.725878414066157,0.438,0.376,1,"7","ANKRD37"
"MRPL111",3.42888196419513e-05,1.57611185857623,0.264,0.202,1,"7","MRPL11"
"SINHCAF1",3.51433123807473e-05,1.15949872973596,0.353,0.29,1,"7","SINHCAF"
"LSM42",3.59815711752118e-05,1.17943548670511,0.35,0.291,1,"7","LSM4"
"BHLHE401",3.85150361406395e-05,0.560664239336723,0.519,0.473,1,"7","BHLHE40"
"MRPL421",3.92399038983288e-05,1.22741924829948,0.307,0.243,1,"7","MRPL42"
"PSMD22",3.99060508458232e-05,1.15412068030488,0.385,0.341,1,"7","PSMD2"
"MLF21",4.10356569822662e-05,1.00014394989896,0.438,0.404,1,"7","MLF2"
"TMEM1231",4.47623024229101e-05,0.852759578176346,0.451,0.414,1,"7","TMEM123"
"UBE2V22",5.05784360911109e-05,1.19422169115963,0.338,0.267,1,"7","UBE2V2"
"UBE2M1",5.1990906734935e-05,0.943448730916771,0.494,0.474,1,"7","UBE2M"
"SNRNP401",5.20565564311358e-05,1.23116369972173,0.254,0.187,1,"7","SNRNP40"
"HDDC22",5.20583283680766e-05,1.23063017352265,0.295,0.225,1,"7","HDDC2"
"PHLDA32",5.52281466577525e-05,1.09561552538552,0.27,0.197,1,"7","PHLDA3"
"C4orf31",5.66843762878075e-05,0.628636500549744,0.627,0.611,1,"7","C4orf3"
"PTGES32",6.06052665405493e-05,0.446511286167037,0.678,0.714,1,"7","PTGES3"
"EMC61",6.06616888123968e-05,1.09536078677807,0.383,0.326,1,"7","EMC6"
"GLO11",6.0994030127357e-05,1.48454849090636,0.307,0.247,1,"7","GLO1"
"ENAH2",6.36509005306909e-05,1.37785519559636,0.267,0.203,1,"7","ENAH"
"PSMC32",6.8689521168647e-05,1.16032981227185,0.36,0.305,1,"7","PSMC3"
"RRP7A1",6.9029362807297e-05,1.20773476396399,0.287,0.221,1,"7","RRP7A"
"RRAS3",7.3571263659665e-05,1.46397502913208,0.305,0.24,1,"7","RRAS"
"EIF2B21",7.40826886931356e-05,1.36232045869521,0.254,0.187,1,"7","EIF2B2"
"PTS2",7.49761453751381e-05,1.29543628699105,0.315,0.258,1,"7","PTS"
"RAB133",8.12545814866062e-05,1.03956834046695,0.438,0.399,1,"7","RAB13"
"TALDO12",8.79619555904412e-05,0.990411101900024,0.411,0.365,1,"7","TALDO1"
"MRPS351",8.82417039434259e-05,1.20373714550846,0.254,0.188,1,"7","MRPS35"
"LGALS3BP2",9.40967174316012e-05,1.47612766014505,0.264,0.201,1,"7","LGALS3BP"
"NDUFS51",9.61079301616365e-05,0.648902261810762,0.602,0.611,1,"7","NDUFS5"
"ETFA1",9.84952051255546e-05,1.29748334295262,0.312,0.251,1,"7","ETFA"
"AKR7A22",0.000109355232137341,1.30970321111083,0.262,0.197,1,"7","AKR7A2"
"MAF11",0.000124641582023032,1.00207421233159,0.388,0.331,1,"7","MAF1"
"CDK42",0.000130375689163351,1.55184341342632,0.28,0.227,1,"7","CDK4"
"CISD12",0.000130808277236009,1.38949573085958,0.252,0.187,1,"7","CISD1"
"CLTB3",0.000140294293568216,1.10278038613635,0.358,0.304,1,"7","CLTB"
"FIBP2",0.000150867749706123,1.20856753241085,0.315,0.262,1,"7","FIBP"
"LSM52",0.000151393103081983,1.22218208680425,0.307,0.257,1,"7","LSM5"
"DHRS32",0.000152169239020043,1.08165102151048,0.302,0.237,1,"7","DHRS3"
"LAMTOR52",0.000152545382181483,0.644516921087191,0.562,0.557,1,"7","LAMTOR5"
"SLC25A391",0.000153589357505869,1.55261779227056,0.277,0.22,1,"7","SLC25A39"
"ANXA52",0.000165486347558556,0.519125568283026,0.592,0.56,1,"7","ANXA5"
"CLIC12",0.000167726325159842,0.367799506818177,0.698,0.756,1,"7","CLIC1"
"PGK11",0.000168450684495025,0.548115996524601,0.673,0.671,1,"7","PGK1"
"ZNHIT11",0.000174552282557551,0.971396903999253,0.423,0.372,1,"7","ZNHIT1"
"BLCAP1",0.000177539614254581,1.1230613791354,0.272,0.211,1,"7","BLCAP"
"ACTN42",0.000178168981104363,0.922045203679072,0.413,0.372,1,"7","ACTN4"
"ITGB1BP12",0.000185445395976446,1.21815541633645,0.338,0.287,1,"7","ITGB1BP1"
"SLC1A52",0.000192627617300666,1.33913899633984,0.257,0.198,1,"7","SLC1A5"
"NME42",0.00019621138918639,1.38681562759474,0.252,0.196,1,"7","NME4"
"GNG52",0.000200773532769767,0.526007470069706,0.632,0.662,1,"7","GNG5"
"PGRMC12",0.000213354880649211,0.875737860019079,0.393,0.339,1,"7","PGRMC1"
"XRN21",0.000214806293923729,0.990593568109935,0.37,0.323,1,"7","XRN2"
"SDHB1",0.000221350992583862,1.09803921310292,0.34,0.283,1,"7","SDHB"
"MTRNR2L81",0.000223925361139391,0.623716204872902,0.443,0.613,1,"7","MTRNR2L8"
"MAP1LC3A2",0.000242354105248795,1.20110694192741,0.305,0.242,1,"7","MAP1LC3A"
"METTL51",0.000257997672189419,1.30542138258098,0.277,0.22,1,"7","METTL5"
"LIMA11",0.000272228706001919,0.93504431334281,0.312,0.247,1,"7","LIMA1"
"C1orf431",0.000321618501127385,1.0071448262246,0.418,0.384,1,"7","C1orf43"
"LAPTM4A2",0.000351136672021487,0.408272102903383,0.622,0.595,1,"7","LAPTM4A"
"B4GALT41",0.00038301026350053,0.980402576203679,0.267,0.201,1,"7","B4GALT4"
"MRPL331",0.0003978849834279,0.866045835040965,0.458,0.43,1,"7","MRPL33"
"PSMA21",0.000398179067704053,0.677075827403208,0.554,0.569,1,"7","PSMA2"
"CTTN2",0.00041326409578603,1.3158795876292,0.28,0.219,1,"7","CTTN"
"MRPS121",0.000441611302845565,1.41139798895765,0.317,0.263,1,"7","MRPS12"
"MRPS231",0.000446566057680891,1.20595636226802,0.257,0.197,1,"7","MRPS23"
"VPS291",0.000449501442894352,0.84807428348771,0.411,0.372,1,"7","VPS29"
"SRI1",0.000455351479407271,1.03669351452154,0.426,0.391,1,"7","SRI"
"SLC25A42",0.000458656876785208,1.04354669853208,0.257,0.201,1,"7","SLC25A4"
"SHMT22",0.000467514943825811,1.26015419510984,0.28,0.233,1,"7","SHMT2"
"MMP24OS2",0.000467587217574527,0.94668134781349,0.413,0.364,1,"7","MMP24OS"
"CIAO2B2",0.000491951106639147,0.733264086871058,0.534,0.546,1,"7","CIAO2B"
"CARHSP12",0.000514354684663086,0.919466139561278,0.398,0.362,1,"7","CARHSP1"
"AUP11",0.000533798714801502,1.14191059701608,0.345,0.299,1,"7","AUP1"
"PSMD42",0.000560785648605376,0.982652534284978,0.38,0.334,1,"7","PSMD4"
"TNFSF101",0.000562568680996483,0.656757871560814,0.28,0.212,1,"7","TNFSF10"
"SUCLG11",0.000563925617318562,0.90972338587526,0.335,0.277,1,"7","SUCLG1"
"ALDOA1",0.000580481593501715,1.19102543357106,0.282,0.229,1,"7","ALDOA"
"NDUFV12",0.000671354066750308,1.17335749630823,0.287,0.232,1,"7","NDUFV1"
"PCNP1",0.000675600386742752,0.887030465800102,0.443,0.418,1,"7","PCNP"
"CCNB1IP12",0.000734072770109354,0.933128808846364,0.32,0.265,1,"7","CCNB1IP1"
"PPDPF2",0.000753438511683671,0.648732754438546,0.617,0.66,1,"7","PPDPF"
"TCEAL42",0.000818980572723823,1.16092259899366,0.307,0.254,1,"7","TCEAL4"
"ATP1B11",0.000851161373706131,0.905946907080347,0.3,0.248,1,"7","ATP1B1"
"RAB7A2",0.000900146645963416,0.867456219551069,0.433,0.403,1,"7","RAB7A"
"UPP13",0.000906133518399902,0.732352291667875,0.486,0.457,1,"7","UPP1"
"TPM32",0.000916537971633432,0.607283511473067,0.579,0.59,1,"7","TPM3"
"WWTR12",0.000928907422877006,1.00447154066706,0.252,0.192,1,"7","WWTR1"
"GTF2A21",0.000961555090605789,0.986699350061256,0.413,0.381,1,"7","GTF2A2"
"MRPL401",0.000966685081315812,1.12276690348815,0.287,0.237,1,"7","MRPL40"
"PIH1D11",0.000969683951846727,1.10059979851489,0.322,0.272,1,"7","PIH1D1"
"TOMM221",0.000984958520198225,1.2168088898605,0.317,0.267,1,"7","TOMM22"
"SERPINF12",0.000987155256812047,0.757083736426662,0.295,0.236,1,"7","SERPINF1"
"TCEAL92",0.00100437751961126,0.839885064888838,0.365,0.321,1,"7","TCEAL9"
"TAX1BP32",0.00101281843764548,1.19603175012048,0.285,0.232,1,"7","TAX1BP3"
"LSM72",0.00102192090414597,0.863578107920946,0.416,0.38,1,"7","LSM7"
"PSMA52",0.00109117606437136,0.831996426841992,0.448,0.424,1,"7","PSMA5"
"TWF12",0.00110047427105996,0.85831846874373,0.355,0.297,1,"7","TWF1"
"COPS61",0.00111483798682024,1.07499968338834,0.343,0.298,1,"7","COPS6"
"MRPL4",0.00113117503077238,1.0697975172714,0.252,0.195,1,"7","MRPL4"
"PTTG12",0.00116339373137966,1.22279098540787,0.29,0.25,1,"7","PTTG1"
"MED82",0.00129253466641346,1.08604819234547,0.34,0.293,1,"7","MED8"
"ODC11",0.00138445297953043,1.18139700122403,0.401,0.357,1,"7","ODC1"
"NAXE1",0.00139069955366556,1.266492492675,0.254,0.206,1,"7","NAXE"
"DCUN1D52",0.00142673006336923,1.24521745877283,0.28,0.229,1,"7","DCUN1D5"
"APEX12",0.00144267000890522,1.00801015288797,0.315,0.261,1,"7","APEX1"
"NDUFA32",0.00148374802167344,1.02541308248156,0.322,0.275,1,"7","NDUFA3"
"POMP2",0.00149225227681459,0.698684234878534,0.539,0.552,1,"7","POMP"
"EIF3D1",0.00165368762373815,0.734915233230242,0.501,0.5,1,"7","EIF3D"
"EIF3K2",0.00165670552685468,0.36992747937875,0.66,0.701,1,"7","EIF3K"
"RAI142",0.00167338474077855,1.02475337525021,0.272,0.218,1,"7","RAI14"
"NGRN2",0.00180907299104475,0.928036523943993,0.375,0.34,1,"7","NGRN"
"UBE2V11",0.00183876993902283,0.605009842785667,0.491,0.468,1,"7","UBE2V1"
"RNH12",0.00193876365296452,0.797547777587278,0.431,0.411,1,"7","RNH1"
"CCDC1242",0.00199254777906866,1.11573917517816,0.302,0.248,1,"7","CCDC124"
"PA2G41",0.00206964291925038,0.727601099936823,0.446,0.424,1,"7","PA2G4"
"ATP5MG2",0.00207927407675416,0.345091128292506,0.67,0.735,1,"7","ATP5MG"
"ZFAS11",0.0021622338629847,0.268456840681257,0.836,0.874,1,"7","ZFAS1"
"C12orf571",0.00216237177748271,0.448928181514133,0.577,0.58,1,"7","C12orf57"
"COMMD21",0.0024462598428152,0.797962460015724,0.31,0.257,1,"7","COMMD2"
"PSMA41",0.002472631874068,0.897208839692791,0.388,0.36,1,"7","PSMA4"
"WASL2",0.00269674481330337,0.925693399937106,0.32,0.272,1,"7","WASL"
"CNIH42",0.00292972324613996,1.10441887166427,0.343,0.306,1,"7","CNIH4"
"ATP6AP12",0.00295125663021061,0.47723357425309,0.209,0.289,1,"7","ATP6AP1"
"MANF2",0.00304369687840941,0.609527324878605,0.458,0.439,1,"7","MANF"
"CHMP52",0.00305280612584336,0.893441168948225,0.408,0.376,1,"7","CHMP5"
"NDUFA122",0.0032436429655091,0.676766870145283,0.426,0.389,1,"7","NDUFA12"
"EBPL2",0.00324853822295132,1.26202829122055,0.252,0.204,1,"7","EBPL"
"SSU721",0.00337404052391298,0.912682525164358,0.363,0.33,1,"7","SSU72"
"APH1A1",0.00361630533401235,1.07580488471624,0.33,0.292,1,"7","APH1A"
"RAB101",0.00362899511571323,0.759232910864635,0.403,0.373,1,"7","RAB10"
"ZNRD22",0.00363590035436722,1.25146337600219,0.322,0.288,1,"7","ZNRD2"
"ARL22",0.00374267300787104,1.05268555256128,0.287,0.247,1,"7","ARL2"
"PIM31",0.00422845109623561,0.776921683419573,0.501,0.52,1,"7","PIM3"
"CLTA3",0.00424217699886544,0.789659150222495,0.479,0.478,1,"7","CLTA"
"NSFL1C1",0.00426251012044553,1.01570996048761,0.3,0.256,1,"7","NSFL1C"
"SNHG162",0.00434538115083374,0.711242950369137,0.436,0.399,1,"7","SNHG16"
"GNB22",0.00438686502522961,0.775524942017173,0.408,0.385,1,"7","GNB2"
"ATP5F1C2",0.0046435027329777,0.720493655399501,0.458,0.441,1,"7","ATP5F1C"
"MZT2B2",0.00483323498454993,0.609038805937626,0.589,0.644,1,"7","MZT2B"
"ARF33",0.00488431374971717,1.09768070200512,0.312,0.273,1,"7","ARF3"
"CDK2AP22",0.00515072651698563,0.74197751985798,0.411,0.382,1,"7","CDK2AP2"
"PDAP11",0.00531927999920085,1.07897318272303,0.355,0.326,1,"7","PDAP1"
"SNRPA12",0.00545745294936461,0.801343465748233,0.423,0.407,1,"7","SNRPA1"
"SF3B51",0.0054616508441308,0.749567758912244,0.516,0.527,1,"7","SF3B5"
"DBI2",0.00562604097169951,0.667955116797393,0.509,0.51,1,"7","DBI"
"VMA211",0.00581715323253342,0.973504792681419,0.285,0.242,1,"7","VMA21"
"MRPL472",0.00627006612435753,0.86790117349705,0.32,0.28,1,"7","MRPL47"
"ACTN13",0.00627071192053515,1.17113125158875,0.29,0.253,1,"7","ACTN1"
"DDIT32",0.00671139330164869,1.21667794065483,0.312,0.282,1,"7","DDIT3"
"OAT2",0.00689790752604465,1.16145119549837,0.282,0.243,1,"7","OAT"
"TAGLN22",0.00699870261350375,0.412029771312368,0.65,0.702,1,"7","TAGLN2"
"PPP1R352",0.00724444293661235,0.835484985589426,0.285,0.239,1,"7","PPP1R35"
"IDH3G2",0.00742442910229233,1.04481728233673,0.325,0.29,1,"7","IDH3G"
"ATP5PF1",0.00743535704647244,0.645507603700169,0.476,0.469,1,"7","ATP5PF"
"FAAP201",0.00761388375980281,1.11741946550946,0.307,0.269,1,"7","FAAP20"
"MRPS301",0.00777374907825547,0.837563144077224,0.28,0.235,1,"7","MRPS30"
"NECTIN23",0.00791861435614509,1.15150947419325,0.295,0.257,1,"7","NECTIN2"
"IMP41",0.00794346718242884,1.2730263041372,0.264,0.228,1,"7","IMP4"
"NDUFS82",0.00797327578732001,0.743265953986597,0.401,0.382,1,"7","NDUFS8"
"SELENOF2",0.00829595588624778,0.717153062851103,0.453,0.441,1,"7","SELENOF"
"SNX32",0.0084794426849841,0.585266300875547,0.529,0.531,1,"7","SNX3"
"PSMD31",0.008494661867625,1.20059428079242,0.29,0.248,1,"7","PSMD3"
"VBP11",0.00857138548948096,0.969447179935301,0.31,0.277,1,"7","VBP1"
"PSENEN2",0.00870232016470985,1.29018963578988,0.297,0.264,1,"7","PSENEN"
"ST132",0.00878490523470302,0.566349868471124,0.537,0.559,1,"7","ST13"
"TSEN341",0.00933996777130962,0.988469564435502,0.292,0.258,1,"7","TSEN34"
"NAA381",0.00940008143742524,1.150524806629,0.297,0.265,1,"7","NAA38"
"APP2",0.00949277621958721,0.950779370642616,0.312,0.274,1,"7","APP"
"SLC25A112",0.00962744812401804,1.08586810218552,0.275,0.235,1,"7","SLC25A11"
"PPP4C2",0.00980171701546787,0.604706065652141,0.423,0.4,1,"7","PPP4C"
"TPSB2",0,11.4571288673486,0.997,0.01,0,"8","TPSB2"
"TPSAB1",0,11.3960422995238,0.987,0.01,0,"8","TPSAB1"
"CPA3",0,11.7234346408132,0.816,0.002,0,"8","CPA3"
"GATA2",0,8.26301135828063,0.794,0.012,0,"8","GATA2"
"KIT",0,7.12432036974332,0.727,0.012,0,"8","KIT"
"PTGS1",0,5.25867084906743,0.756,0.06,0,"8","PTGS1"
"HPGDS",0,8.95010353475941,0.695,0.004,0,"8","HPGDS"
"LTC4S1",0,5.68624902910232,0.663,0.05,0,"8","LTC4S"
"GCSAML",0,10.4514674485212,0.587,0.002,0,"8","GCSAML"
"IL1RL1",0,4.76152306210461,0.61,0.04,0,"8","IL1RL1"
"MS4A2",0,11.3116148496929,0.533,0.001,0,"8","MS4A2"
"HPGD",0,7.07992981497421,0.514,0.015,0,"8","HPGD"
"HDC",0,9.53134152308011,0.432,0.001,0,"8","HDC"
"SIGLEC6",0,8.96203527142865,0.432,0.002,0,"8","SIGLEC6"
"SLC18A2",0,8.88797529794622,0.416,0.002,0,"8","SLC18A2"
"VWA5A",0,5.9151039321672,0.422,0.016,0,"8","VWA5A"
"RGS13",0,5.37400073030876,0.359,0.011,0,"8","RGS13"
"PRG2",0,9.29755284403158,0.321,0.005,0,"8","PRG2"
"TMEM233",0,7.52703694500641,0.267,0.003,0,"8","TMEM233"
"MLPH",4.4098288758074e-295,6.36483581361332,0.371,0.017,1.61404146683427e-290,"8","MLPH"
"ABCC4",4.74597144835777e-255,5.44220032346748,0.34,0.016,1.73707300981343e-250,"8","ABCC4"
"TMEM273",5.27497018756439e-251,4.15332910172604,0.451,0.034,1.93069183835044e-246,"8","TMEM273"
"CD22",2.26844197563381e-238,4.27621890274383,0.305,0.013,8.3027244750173e-234,"8","CD22"
"CLU1",3.66055482294634e-232,3.60011684132554,0.746,0.13,1.33979967074659e-227,"8","CLU"
"CALB2",4.72210309775023e-197,6.04944018052695,0.283,0.015,1.72833695480756e-192,"8","CALB2"
"TMEM176B2",1.11566774894801e-182,3.29298752116847,0.667,0.124,4.08345552792463e-178,"8","TMEM176B"
"ADGRE2",2.61570225905455e-182,4.31224569640656,0.371,0.033,9.57373183836555e-178,"8","ADGRE2"
"ITGAX1",6.14875782930708e-179,3.50363017728385,0.492,0.062,2.25050685310468e-174,"8","ITGAX"
"BMP2K1",2.33338455944073e-172,3.69307747940717,0.638,0.126,8.54042082600901e-168,"8","BMP2K"
"NSMCE1",8.29939006210216e-167,4.57735974264856,0.616,0.125,3.03765975663001e-162,"8","NSMCE1"
"FCER1G1",5.38778802206188e-163,1.10456694216198,0.762,0.136,1.97198429395487e-158,"8","FCER1G"
"RHOBTB31",3.21896020704304e-154,3.29981059760861,0.705,0.176,1.17817162537982e-149,"8","RHOBTB3"
"SLC43A32",2.26727150154747e-152,3.38163053309819,0.616,0.129,8.29844042281391e-148,"8","SLC43A3"
"LAT",4.42062865261707e-151,2.86703965835613,0.603,0.112,1.61799429314437e-146,"8","LAT"
"TMEM911",6.78151441494668e-149,4.06942716273887,0.59,0.124,2.48210209101463e-144,"8","TMEM91"
"ACSL41",3.9694639575603e-148,3.21796442854399,0.762,0.232,1.45286350310665e-143,"8","ACSL4"
"SAMSN14",6.28533731758973e-139,2.31138592337054,0.895,0.323,2.30049631161102e-134,"8","SAMSN1"
"GNPTAB1",3.59031963081952e-129,2.94006698225115,0.676,0.183,1.31409288807625e-124,"8","GNPTAB"
"GLUL1",2.63095812643882e-128,2.70285925114245,0.844,0.345,9.62956983857872e-124,"8","GLUL"
"VIM2",3.48936313993811e-127,2.06470496910888,0.994,0.766,1.27714180284875e-122,"8","VIM"
"TYROBP1",6.95812876832255e-122,1.03040613158791,0.673,0.134,2.54674471049374e-117,"8","TYROBP"
"GALC",3.45246488374253e-121,3.42333746908953,0.457,0.081,1.2636366720986e-116,"8","GALC"
"DENND11",8.47194723677895e-119,3.27330917405615,0.473,0.089,3.10081740813346e-114,"8","DENND11"
"TESC",1.48268666423943e-118,3.44855390804306,0.321,0.038,5.42678145978273e-114,"8","TESC"
"LAX1",2.19014940761405e-116,2.90732905776169,0.365,0.049,8.0161658468082e-112,"8","LAX1"
"MPP11",9.70926940021256e-115,2.88685115577957,0.498,0.099,3.5536896931718e-110,"8","MPP1"
"RGS23",1.93285921557728e-114,2.31445904625586,0.813,0.296,7.07445801493441e-110,"8","RGS2"
"ADAM81",5.78553372531312e-113,2.92226078040026,0.575,0.141,2.11756319880186e-108,"8","ADAM8"
"PLIN21",6.67055000351782e-113,2.29037970975073,0.93,0.487,2.44148800678756e-108,"8","PLIN2"
"TNFRSF9",2.03242170766113e-107,3.02543501899539,0.432,0.079,7.43886669221052e-103,"8","TNFRSF9"
"EGFL7",1.15734786762542e-106,4.49407180759611,0.286,0.035,4.2360089302958e-102,"8","EGFL7"
"NEAT11",1.32674978495389e-105,1.58083823132229,0.99,0.887,4.85603688790972e-101,"8","NEAT1"
"RAC22",1.67331848623907e-104,2.29259431805789,0.743,0.264,6.1245129914836e-100,"8","RAC2"
"SRGN1",1.67102355550385e-98,1.29681999219716,0.978,0.579,6.11611331549966e-94,"8","SRGN"
"ALOX5AP2",6.68958459688226e-96,1.54150916999154,0.711,0.213,2.44845485830488e-91,"8","ALOX5AP"
"ARHGEF6",6.71911479019725e-96,3.06210056464413,0.308,0.043,2.4592632043601e-91,"8","ARHGEF6"
"ADRB21",1.93950556128585e-95,3.07488197966572,0.425,0.087,7.09878430486235e-91,"8","ADRB2"
"AHR1",4.56961597546436e-95,2.3076187299446,0.752,0.313,1.67252514317971e-90,"8","AHR"
"DLC1",5.8295939095868e-95,3.76353126230353,0.273,0.035,2.13368966684786e-90,"8","DLC1"
"TENT5A3",1.16228227173839e-92,2.93794436009277,0.632,0.216,4.25406934278967e-88,"8","TENT5A"
"CTSD3",2.60080565412808e-88,1.56037768080536,0.883,0.441,9.51920877467419e-84,"8","CTSD"
"BACE22",2.0453206804683e-87,3.09589233759335,0.546,0.173,7.48607822258204e-83,"8","BACE2"
"FOSL21",6.32971688441502e-87,2.25461685379518,0.721,0.312,2.31673967686474e-82,"8","FOSL2"
"CD300A1",4.16531161967848e-80,2.68642542139881,0.371,0.075,1.52454570591852e-75,"8","CD300A"
"LAPTM52",3.94646025308887e-78,1.37455445341801,0.883,0.38,1.44444391723306e-73,"8","LAPTM5"
"ARHGAP181",4.5807990681718e-78,2.73087120097318,0.476,0.132,1.67661826694156e-73,"8","ARHGAP18"
"RASSF5",3.1543328100998e-77,2.34653778188505,0.559,0.175,1.15451735182463e-72,"8","RASSF5"
"CD92",3.69009333649101e-76,1.12689393781435,0.863,0.379,1.35061106208907e-71,"8","CD9"
"CSF2RB",2.24634988789704e-75,2.95011560247946,0.279,0.045,8.22186522469195e-71,"8","CSF2RB"
"PRKX",4.7877626887917e-75,2.59423792960598,0.406,0.093,1.75236902172465e-70,"8","PRKX"
"CTSW",6.71891867329223e-74,2.21762329947269,0.279,0.043,2.45919142361169e-69,"8","CTSW"
"CD692",1.79273141470739e-73,2.27317368765125,0.533,0.149,6.56157625097051e-69,"8","CD69"
"CD443",3.34980248706171e-73,1.20543941180174,0.978,0.8,1.22606120828946e-68,"8","CD44"
"CD373",2.28827388132719e-72,1.34212292030205,0.81,0.329,8.37531123304565e-68,"8","CD37"
"ACOT71",5.65429504587474e-72,4.08004574274585,0.375,0.092,2.06952852974061e-67,"8","ACOT7"
"TMEM176A2",9.5353901592341e-71,2.54894883511081,0.432,0.112,3.49004815218127e-66,"8","TMEM176A"
"MARCH3",3.24523018438064e-70,3.10159472937424,0.298,0.056,1.18778669978516e-65,"8","MARCH3"
"CLCN3",1.50608471474776e-69,3.08419535600094,0.432,0.122,5.51242066444829e-65,"8","CLCN3"
"EEF1A12",2.63366610934911e-69,0.69555194894959,1,0.993,9.63948132682868e-65,"8","EEF1A1"
"SWAP701",2.81709158033702e-69,2.14694705588246,0.625,0.261,1.03108368931915e-64,"8","SWAP70"
"GPR65",3.12586978383195e-68,2.43009728995187,0.337,0.068,1.14409959958033e-63,"8","GPR65"
"ITM2A2",1.0414717196753e-67,1.56974032485278,0.635,0.215,3.81189064118355e-63,"8","ITM2A"
